	VP_Code	Wort	Emotionalität	Assoziationen	Sentiment Score	Modelleinschätzung
1107	SL15KN	Neif	neu	short + unclear + different world + lucid dreaming + weird + very confused + foggy + interesting + subconscious + processing + curiosity	-0.3246	neutral
1108	SL15KN	Iberletsch	emo	friends + acquaintances + family + feel good + warm + games + fun + laugh + familiar + joy + food + social + community	0.9559	emotional
1109	SL15KN	Zwelde	neu	ahhhhhhh + annoying + obligation + fomo + unfair + no time + or stupidity + self-sabotage + fail + p	-0.9246	emotional
1110	SL15KN	Skibt	emo	confusion + cause + why? + question + dull + weird + inexplicable + feeling + body	-0.6249	emotional
1111	SL15KN	Muschürdur	neu	can't get some rest + mom + train ride + look out the window + wait + tidy up + clean up + prepare + can't find the way	0.4019	neutral
1112	SL15KN	Weforshank	emo	scared + or annoyed + annoying neighbor + bother + wrong time + get lost + neighbor	-0.9325	emotional
1113	SL15KN	Faube	emo	prevention + neuroticism + sleepless night + unknown + circling thoughts + unnecessary + noise + no rest	-0.4767	neutral
1114	IR29LN	Struk	emo	anxiety + nervous + difficult + problem + conflict + solution + stress	-0.8689	emotional
1115	IR29LN	Preier	neu	eagerness + confidence + skill + courage + self-confidence	0.8481	emotional
1116	IR29LN	Bisknirgo	neu	intrusive + unnecessary	0.0	neutral
1117	IR29LN	Rugliebast	neu	empathy + compassion + love + affection + dreams + sadness	0.886	emotional
1118	IR29LN	Bingsemöl	emo	anticipation + encounter + friendship + confidence	0.765	emotional
1119	IR29LN	Troff	emo	uncontrolled + affected + unconscious + controlled + trapped + sensitive + excited	-0.5574	emotional
1120	IR29LN	Wupforau	neu	memory + forgetfulness + typical + memory + stupid feeling + situation + angry + forgetfulness + typical	-0.7351	emotional
1121	IR29LN	Faube	emo	interest + contentment + compassion + pride	0.872	emotional
1122	IR29LN	Wumeizauch	neu	love + connectedness + basic trust + bond + support	0.8807	emotional
1123	IR29LN	Skibt	emo	uncomfortable + blockage + strange + reserved + trapped + fear	-0.875	emotional
1124	IR29LN	Namistell	emo	empathy + feeling + strength + power + we	0.5719	emotional
1125	IR29LN	Bismirbiel	neu	happiness + joy + butterflies + excitement + positive + magical	0.9349	emotional
1126	IR29LN	Mege	neu	loss + tiredness + weak + unfocused	-0.7845	emotional
1127	IR29LN	Neif	neu	joy + wanderlust + abroad + cultures + fear + farewell + possibility + opportunity + contact	0.5267	emotional
1128	IR29LN	Ferandsor	emo	perfectionism + self esteem + disappointment + sadness + self hate	-0.8225	emotional
1129	IR29LN	Enkmitas	neu	tiring + stressful + destructive + proud + perfecting + rivalry	-0.2263	neutral
1130	IR29LN	Mölauzegt	emo	love + passion + drives + hormones + feelings	0.802	emotional
1131	IR29LN	Odef	emo	proud + relief + sublime + courageous + zest for action	0.8625	emotional
1132	IR29LN	Zimerhubst	neu	life path + challenge + courage + confidence + trust + reflection	0.8779	emotional
1133	IR29LN	Herklögen	neu	affection + interest + hope + trust	0.9118	emotional
1134	IR29LN	Wunicher	neu	unrest + conflict + problem + uneasiness + anger + guilt	-0.9081	emotional
1135	IR29LN	Häugnung	emo	self + i + rest + awareness + relaxation + stillness	0.5267	emotional
1136	IR29LN	Glühm	emo	closed + sad + introverted + desperate + loss of confidence + pain	-0.7717	emotional
1137	IR29LN	Iberletsch	emo	tension + memory + restlessness + imagination + strength + strain + stress	-0.5106	emotional
1138	IR29LN	Muschürdur	neu	fun + interesting + serenity + conversations + celebrate + friendship + relax	0.9382	emotional
1139	IR29LN	Weforshank	emo	conflict + regret + chance + insecure + conscience	-0.7096	emotional
1140	IR29LN	Zwelde	neu	fear + panic + loss of control + letting go	-0.8316	emotional
1141	IR29LN	Vul	emo	restlessness + nervousness + tension + examination	-0.6908	emotional
1142	IR29LN	Plüpp	emo	annoyed + insecure + invisible	-0.6597	emotional
1143	IR29LN	Ismiprämpf	neu	nervous + mental + stage fright + organized + in control + insecure	-0.7579	emotional
1144	CO23ML	Namistell	emo	tense + annoyed + stop + do something about it + headache + thoughts circle	-0.7351	emotional
1145	CO23ML	Skibt	emo	cool + admiration + flow + desire	0.8176	emotional
1146	CO23ML	Plüpp	emo	mansplaining + let me + bugs + know	0.0	neutral
1147	CO23ML	Zwelde	neu	cheesy + ohhh + annoying + cute	0.0772	neutral
1148	CO23ML	Preier	neu	no coincidence + beautiful + certainty + why	0.5719	emotional
1149	CO23ML	Struk	emo	exaggerated + sneeze + annoying	-0.4767	neutral
1150	CO23ML	Wupforau	neu	moment + what + restlessness + focus + tension + annoying + funny	-0.5106	emotional
1151	CO23ML	Bisknirgo	neu	neutral + encouragement + diligence + contentment	0.6486	emotional
1152	CO23ML	Herklögen	neu	mom + scratch + hug + eat + childhood	0.4767	neutral
1153	CO23ML	Iberletsch	emo	spanish + awkward + expression + not being myself + nervous + insecure	-0.379	neutral
1154	CO23ML	Muschürdur	neu	love + friendship + important + enthusiasm + great + beautiful	0.9628	emotional
1155	CO23ML	Faube	emo	money + joy + beautiful + yay + share + tell	0.9231	emotional
1156	CO23ML	Troff	emo	tired + eyes + bed + coffee + sleep + not getting up + exhausting	-0.1999	neutral
1157	CO23ML	Neif	neu	juhuuuuuu + warm + sun + car + pack + nervous + stress + great + finally	0.2732	neutral
1158	CO23ML	Weforshank	emo	bad + stop + no + acceptance	-0.5994	emotional
1159	CO23ML	Wumeizauch	neu	bad + uncomfortable + stop + please	-0.7184	emotional
1160	CO23ML	Enkmitas	neu	beautiful + long ago + tender + intimacy	0.5994	emotional
1161	CO23ML	Mölauzegt	emo	finally + good + right + further	0.4404	neutral
1162	CO23ML	Ismiprämpf	neu	growing up + important + meta + good feeling + empowerment + me + great	0.875	emotional
1163	CO23ML	Häugnung	emo	come on + shall i + exciting + flirt + tingle + weird	0.3612	neutral
1164	CO23ML	Ferandsor	emo	not in the mood + excuse + unpleasant + detour + dark + gone home + date + acquaintance	-0.4215	neutral
1165	CO23ML	Wunicher	neu	meditation + rest + bed + me + being + nothing + neutral + it is what it is + presence	0.0	neutral
1166	CO23ML	Odef	emo	men + relationships + attachment + sex + letting go	0.296	neutral
1167	CO23ML	Bismirbiel	neu	tired + vague + pale + emotional + half + warm + don't want to get up + don't forget	-0.0915	neutral
1168	CO23ML	Zimerhubst	neu	shared flat + at home + beautiful + being yourself + laughing + listening + friends + family	0.9118	emotional
1169	CO23ML	Rugliebast	neu	unnecessary + do it + why + conscientiousness	0.0	neutral
1170	CO23ML	Glühm	emo	why + explanation + uncertainty + tingles	-0.34	neutral
1171	CO23ML	Bingsemöl	emo	window + waiting + impatience + cellphone message + when + delay + hurry up	-0.6249	emotional
1172	CO23ML	Mege	neu	quietly + go + don't feel like it + mail + neighbor	-0.2755	neutral
1173	CO23ML	Vul	emo	telephone + separation + application + exhausting	-0.3612	neutral
1174	HS26MH	Plüpp	emo	crap + research + dead end + look for a solution + no goal in sight + reconsider + find another way	-0.7783	emotional
1175	HS26MH	Bingsemöl	emo	ambition + joy + tunnel vision + not being able to think of anything else	0.7003	emotional
1176	HS26MH	Weforshank	emo	annoying + leave me alone + know-it-all + unnecessary	-0.5994	emotional
1177	HS26MH	Häugnung	emo	inner influence + feeling + what cannot be suppressed + thoughts + thoughtful	0.4767	neutral
1178	HS26MH	Preier	neu	wow + flashed + love at first sight + beautiful + warm feeling + hope + planning for the future	0.9531	emotional
1179	HS26MH	Ismiprämpf	neu	inwardly listening + surprised + thoughtful + irritated + amazed + stopping + wants to hide	0.34	neutral
1180	HS26MH	Faube	emo	oh crap + thoughtful + angry + desperate	-0.6808	emotional
1181	HS26MH	Rugliebast	neu	pleasant + girlfriend + no stress + no arguments + always there for you + friendship + essential	-0.4019	neutral
1182	HS26MH	Ferandsor	emo	beautiful + baby + special + family as priority + irreplaceable	0.765	emotional
1183	HS26MH	Zimerhubst	neu	strange + effort + learn + much thought + patience	-0.2023	neutral
1184	HS26MH	Struk	emo	empathy + makes me feel good + listening to others	0.4404	neutral
1185	HS26MH	Wunicher	neu	surprised + joy + memory	0.6908	emotional
1186	HS26MH	Odef	emo	crappy + annoying + headache + feeling flabby + not ready for the day + heavy body + caffeine thirst	-0.7851	emotional
1187	HS26MH	Bismirbiel	neu	joy + impatience + nervous + anticipation + not being able to sleep + good feeling	0.5719	emotional
1188	HS26MH	Skibt	emo	think over + reflect + be thoughtful + reflect on one's own perception	0.3818	neutral
1189	HS26MH	Neif	neu	practice + discipline + ambition + success + pride	0.7269	emotional
1190	HS26MH	Bisknirgo	neu	close + touch + forbidden + feeling + fast + unstoppable	-0.4767	neutral
1191	HS26MH	Muschürdur	neu	conscious + planning + learning + living with consequences + maturity	0.0	neutral
1192	HS26MH	Vul	emo	success + security + good feeling + pride + planning + goals achieved + discipline + structure	0.8979	emotional
1193	HS26MH	Wumeizauch	neu	interesting + waiting + curious + exciting + hopeful + expectation	0.8885	emotional
1194	HS26MH	Mölauzegt	emo	dodge + avoid confrontation + cowardly	-0.7269	emotional
1195	HS26MH	Iberletsch	emo	relaxation + good feeling + at peace with yourself + content + music	0.8834	emotional
1196	HS26MH	Mege	neu	introverted + avoiding socializing + beautiful + being alone + am i missing something? + lonely + calm + easygoing + afraid of unpleasant conversations	-0.4019	neutral
1197	HS26MH	Herklögen	neu	beautiful + good start + positive mood + optimistic + warm feeling + thinking about the dream	0.9442	emotional
1198	HS26MH	Namistell	emo	love + confidence + you can be yourself + pure happiness + pleasant	0.9371	emotional
1199	HS26MH	Troff	emo	lying + wanting to behave + decent + actually stupid + pretending	-0.7506	emotional
1200	HS26MH	Zwelde	neu	funny + confusing + suddenly + surprising + lack of understanding + question + where does that come from + trigger?	0.2023	neutral
1201	HS26MH	Wupforau	neu	joy + impatience + palpitations + restlessness + pacing + feeling jittery	0.0772	neutral
1202	HS26MH	Enkmitas	neu	tense calm + hopeful + that someone else will do it + listening up + annoyed + waiting	0.1531	neutral
1203	HS26MH	Glühm	emo	uncomfortable + sweat + practicing again and again + queasy feeling + palpitations + perfectionism + wanting to push back	0.0516	neutral
1204	ST10MN	Troff	emo	uncomfortable + unavoidable + sad + not effective	-0.8049	emotional
1205	ST10MN	Odef	emo	proud + creative	0.7184	emotional
1206	ST10MN	Weforshank	emo	slightly rude + pointless + weird	-0.4842	neutral
1207	ST10MN	Zimerhubst	neu	beautiful + sweet + pleasant + togetherness	0.8807	emotional
1208	ST10MN	Bisknirgo	neu	questionable + one does not know	-0.296	neutral
1209	ST10MN	Mölauzegt	emo	unnecessary + feelings + difficult to control + impractical	-0.3612	neutral
1210	ST10MN	Ferandsor	emo	forgetfulness + annoying + stupid + situational	-0.7269	emotional
1211	ST10MN	Rugliebast	neu	ok	0.296	neutral
1212	ST10MN	Wunicher	neu	warmth + cuddle + innocent	0.6597	emotional
1213	ST10MN	Bismirbiel	neu	uncomfortable + difficult + courage	-0.2263	neutral
1214	ST10MN	Mege	neu	happiness + joy + lightheartedness + fun + beautiful	0.9393	emotional
1215	ST10MN	Muschürdur	neu	beautiful + unexpected + pleasant	0.802	emotional
1216	ST10MN	Glühm	emo	tired + lazy + bad mood	-0.836	emotional
1217	ST10MN	Ismiprämpf	neu	beautiful + lust + fun + necessary + gone + new	0.802	emotional
1218	ST10MN	Plüpp	emo	stupid + sad + anger + hate	-0.9313	emotional
1219	ST10MN	Zwelde	neu	perfectionist + compulsion + ugly + motivation + unhealthy	-0.4215	neutral
1220	ST10MN	Skibt	emo	desire + lust + control + fun + situation	0.7184	emotional
1221	ST10MN	Preier	neu	beautiful + pride	0.743	emotional
1222	ST10MN	Herklögen	neu	advancement + self-discovery + pride + novelty + character + personality + beautiful	0.743	emotional
1223	ST10MN	Bingsemöl	emo	exciting + difficult + beautiful + hope + uncertainty	0.7269	emotional
1224	ST10MN	Häugnung	emo	don't like it + uncomfortable + tense + a matter in your head	-0.3018	neutral
1225	ST10MN	Struk	emo	pleasant + free	0.765	emotional
1226	ST10MN	Namistell	emo	normal + protective mechanism + cold + confidence	0.5106	emotional
1227	ST10MN	Enkmitas	neu	strange	-0.2023	neutral
1228	ST10MN	Wupforau	neu	pleasant + entertaining + chatting	0.7351	emotional
1229	ST10MN	Vul	emo	pity + bad feeling	-0.6369	emotional
1230	ST10MN	Wumeizauch	neu	difficult + weird + uncomfortable	-0.7003	emotional
1231	ST10MN	Neif	neu	curious + excited + exciting	0.7845	emotional
1232	ST10MN	Iberletsch	emo	hide + social contact + be alone	-0.4019	neutral
1233	ST10MN	Faube	emo	excitement + preparation + avoiding awkward situations + scenarios	0.0516	neutral
1234	AO6NS	Glühm	emo	worry + fear + apprehension + apprehension + thinking + mind circles + trapped + over worried + imprisoned	-0.9633	emotional
1235	AO6NS	Faube	emo	planning + future + fulfillment + self-realization + talent + idea + original + have + status	0.6249	emotional
1236	AO6NS	Odef	emo	annoyed + amazed + grateful + ambivalent + know-it-all + authority + pejorative + friendly + useful + annoying + superfluous	0.8316	emotional
1237	AO6NS	Namistell	emo	love + touch + empathy + smile + rejoice + empathize + identify + happiness + envy + compassion + lovers + romance + tearjerker + cheesy	0.9686	emotional
1238	AO6NS	Häugnung	emo	curiosity + foresight + belief in fate + anticipation + interest + acquaintance + future + interactive	0.5267	emotional
1239	AO6NS	Vul	emo	overreact + sensitive + sensitivity + hypersensitive + highly sensitive + impulsive + stress	-0.6204	emotional
