	VP_Code	word	emotionality	definition	group	features
1036	RN13LG	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Control	exhaustion + exhausting + age + time + rest + coffee
1037	RN13LG	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Control	excitement + adventure + experiences + train + ship + culture + acquaintances + food + suitcases + documents + camera + uncertainty
1038	RN13LG	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Control	pain + uneasiness + blame + shame + achievement + incompetence + appropriateness
1039	RN13LG	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Control	practice + pressure to perform + perfection + control + willpower + goal
1040	RN13LG	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Control	joy + desire + butterflies in the stomach + excitement + imagination + closeness + gratitude
1041	RN13LG	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Control	autonomy + future + trend-setting + being + experience + growth + independence + freedom + character
1042	RN13LG	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Control	review + personality + goals + challenges + growth + autonomy + success + happiness + gratitude
1043	RN13LG	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Control	joy + embarrassment + tension + excitement + impatience + life
1044	RN13LG	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Control	challenging + uncomfortable + attention + untruths + stress + fear + anger + insecurity + patience
1045	RN13LG	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Control	meditation + rest + balance + freedom + contemplation + time + relaxation
1046	RN13LG	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Control	past + disappointment + hurt + future + relationship + contacts + pain + injustice
1047	RN13LG	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Control	rare + interesting + meaning + diffuse + short
1048	RN13LG	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Control	warmth + conversations + sharing + happiness + contentment + belonging + time + memories + fun
1049	RN13LG	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Control	morality + conscience + decency + pride + courtesy
1050	RN13LG	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Control	unfamiliar + astonishment + curiosity + concern
1051	RN13LG	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Control	limiting + compulsion + impatience + time standing still + attention + concentration + expectation
1052	RN13LG	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Control	mail + neighbor + tension + silence + patience
1053	RN13LG	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Control	planning + concern + sovereignty + control + goal-oriented + conversation
1054	SO29DG	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Control	overthinking + problem solving + insomnia + tense + unhappy + nervous + despair + problems + thinking
1055	SO29DG	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Control	pride + competence + work + effort + success + helping + projects + achievement
1056	SO29DG	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Control	unwanted + different opinion + stranger + influence + advice + observed + let me
1057	SO29DG	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Control	movies + marriage proposal + envy + happy + looking forward to other person + inner sadness + loneliness + love
1058	SO29DG	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Control	new + get to know + sympathy + unlikeable + known situation + people + socially incompetent + forgot names + hello
1059	SO29DG	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Control	overreact + precaution + psychosis + freak out + escalate + negative + choleric + uncomfortable
1060	SO29DG	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Control	it's on the tip of my tongue + thinking + racking my brains + despairing + unsatisfactory + annoying + relief when it comes to mind + word finding disorder + city country river
1061	SO29DG	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Control	crowd + to-do list + interesting + i should do my own tasks + guilt + joy for other person + effort + motivating
1062	SO29DG	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Control	love + family + baby + mother + sister + hug + cuddle + need + the most beautiful feeling + affection + support + hold + father + attachment + heart
1063	SO29DG	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Control	english + french + pronunciation + embarrass + make mistakes + learn + embarrassed + feel stupid + paraded + abroad + lessons
1064	SO29DG	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Control	friends + family + success + love + smirks + movies + marriage proposal + bachelors on the train + happy
1065	SO29DG	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Control	cheering + brighten day + surprise + money + reminder of other person + grin + happy + gift
1066	SO29DG	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Control	party + alcohol + sleep deprivation + sleep disorder + not being able to fall asleep + exhausted + tired + coffee + study session + unproductive + circulatory problems + simply skipping university
1067	SO29DG	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Control	fear of flying + excitement + anticipation + other countries + travel + adventure + experiences + new + happy + nervous
1068	SO29DG	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Control	body dissatisfaction + inability + self-awareness + anger + critical + weak character + alone + stupid action + frustration + depression
1069	SO29DG	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Control	ocd + wanting to succeed + perfectionism + learning + counterproductive + tension + anger + despair + self-loathing + exercise + pressure to perform + tension
1070	SO29DG	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Control	love + crush + actor + stranger + fantasies + mental cinema + closeness + touch + butterflies in the stomach + exciting + desire
1071	SO29DG	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Control	proud + relief + contentment + problem solved + rethink + ballast falls off + regret decision + advice + decision making
1072	SO29DG	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Control	studies + achievement + decisions + self worth + making parents proud + happy + skills + right choice
1073	SO29DG	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Control	exciting + bus + train + stranger + handsome + approach + shy + eyes + stare + approach + social incompetence + brighten up the day + encounter
1074	SO29DG	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Control	social anxiety + avoid + don't want to talk + dislike person + want quiet + loner + hallway + office + old acquaintance + hide
1075	SO29DG	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Control	rest + relaxation + silence + happiness + bed + alone + no tasks + free head + work done + no worries and problems + switch off
1076	SO29DG	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Control	cheating + relationship + trust issues + hurt + thinking back + fear of rejection + bad person + self esteem + resentful
1077	SO29DG	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Control	interesting + dream diary + wanting to go back to sleep + thinking further of dream + like a good movie + vivid + joy + nightmare + reality + surreal + vivid + hidden
1078	SO29DG	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Control	warmth + toasty + friends + family + good conversations + beer + colleagues + security + happy + not lonely + funny
1079	SO29DG	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Control	free + polite + regretting afterwards + sad + tense + annoyed with oneself + mobile phone + eating out + train seat
1080	SO29DG	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Control	amazement + positive and negative feelings + tiredness + annoyed + mush + happy
1081	SO29DG	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Control	tense + socially incompetent + compulsive + anticipation + excited + family + friends + meeting someone + having someone visit for the first time + cleaning the apartment + postman + window + balcony
1082	SO29DG	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Control	silence + avoid + neighbors + postman + tense + don't feel like talking + taking a shower + eating + in pajamas or naked + looking through window + incompetence + childish + afraid + annoyed
1083	SO29DG	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Control	anxiety + fear + talk
1084	SL15KN	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Control	circling thoughts + neuroticism + annoying + unnecessary + not changing + uncomfortable + negative situation + problem + should go away + no sleep
1085	SL15KN	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Control	enterprise + productive + produce + difficult + talent + hard work + competent + worthwhile + entrepreneur
1086	SL15KN	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Control	inappropriate + or helpful + from behind + excuse me + tip + rarely occurs + unusual + rude + older people
1087	SL15KN	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Control	beautiful + envy + girlfriend + romance + longing + indulge + work + romance + affection
1088	SL15KN	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Control	neutral + getting to know + strange + feeling + anticipation + curiosity + interested + contact + encounter + school
1089	SL15KN	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Control	overreact + fast + sensitive + worry + mother + neurotic + tension + autistic
1090	SL15KN	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Control	on the tongue + annoying + switch to english + embarrassing + stupid + active vocabulary + standing on the tube + traffic jam + memory + neutral
1091	SL15KN	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Control	good + keep it up + nice + impressed + need to catch up + urgency + to-do list + productive + mature + in control + competent + work
1092	SL15KN	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Control	father + mother + love + affection + warm + couch + comfort + security + carefree + childhood + home + fun + gratitude + great food
1093	SL15KN	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Control	french + foreign country + travel + unfamiliar culture + unwell + fear + embarrass + feeling stupid + expose oneself + insecure
1094	SL15KN	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Control	friends + good news + beautiful + excitement + change + pride + positive
1095	SL15KN	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Control	cat + sunset + meaning of life + 12 rules for life + feeling of connectedness + joy of living
1096	SL15KN	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Control	tired + tired + everything sucks + why did i stay up so late + gambling + youtube + power nap + heavy eyelids + falling asleep on the train or car + powerless + irritable + longing for bed
1097	SL15KN	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Control	joy + happiness + plane + beach + relaxation + abroad + tourism + friends + new + variety + summer + sun + pack + travel
1098	SL15KN	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Control	self-loathing + needless + getting ready + stupidity + self-blame + guilt + change + different skin + ow
1099	SL15KN	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Control	perfect + perfectionism + obsessed + over and over again + repetition + transcendence + flawless + meet + talent + hard work + grind + master + winner + lose
1100	SL15KN	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Control	longing + eroticism + attraction + lips + drive + love + french kiss + tongue + red + excitement + intimate + attractive
1101	SL15KN	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Control	self-confident + proud + adult + determined + competent + important + hopeful + clarity + clear head + no more headaches (vul) + finally + free
1102	SL15KN	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Control	god + good + star + upward + development + growth + exponential + pat on the back + joy + positive + bright future + striving + striving + goal + value + ideal
