	VP_Code	word	emotionality	definition	group	features
1052	RN13LG	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Control	Post + Nachbar + Anspannung + Stille + Geduld
1053	RN13LG	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Control	Planung + Sorge + Souveränität + Kontrolle + Zielführend + Gesprächsführung
1054	SO29DG	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Control	overthinking + Problemlösung + Schlaflosigkeit + angespannt + unglücklich + nervös + Verzweiflung + Probleme + denken
1055	SO29DG	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Control	stolz + Kompetenz + Arbeit + Anstrengung + Erfolg + helfen + Projekte + Leistung
1056	SO29DG	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Control	unerwünscht + andere Meinung + Fremder + beeinflussen + Rat + beobachtet + lass mich
1057	SO29DG	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Control	Filme + Heiratsantrag + Neid + glücklich + für andere Person freuen + innere Trauer + Einsamkeit + Liebe
1058	SO29DG	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Control	neu + kennenlernen + Sympathie + unsympathisch + bekannte Situation + Personen + sozial inkompetent + Namen vergessen + hallo
1059	SO29DG	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Control	überreagieren + Vorsorge + Psychose + ausrasten + eskalieren + negativ + Choleriker + unangenehm
1060	SO29DG	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Control	es liegt mir auf der Zunge + nachdenken + sich den Kopf zerbrechen + verzweifeln + unbefriedigend + lästig + Erleichterung wenn es einem einfällt + Wortfindungsstörung + Stadt Land Fluss
1061	SO29DG	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Control	Menge + To-Do-Liste + interessant + ich sollte selber meine Aufgaben erfüllen + Schuldgefühle + Freude für andere Person + Anstrengung + motivierend
1062	SO29DG	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Control	Liebe + Familie + Baby + Mutter + Schwester + umarmen + kuscheln + brauchen + das schönste Gefühl + Zuneigung + Unterstützung + Halt + Vater + Bindung + Herz
1063	SO29DG	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Control	englisch + französisch + Aussprache + blamieren + Fehler machen + lernen + peinlich + sich dumm fühlen + vorgeführt + Ausland + Unterricht
1064	SO29DG	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Control	Freunde + Familie + Erfolg + Liebe + grinsen + Filme + Heiratsantrag + Junggesellen in der Bahn + glücklich
1065	SO29DG	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Control	aufheiternd + Tag verschönern + Überraschung + Geld + Erinnerung an andere Person + grinsen + glücklich + Geschenk
1066	SO29DG	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Control	Party + Alkohol + Schlafdeprivation + Schlafstörung + nicht einschlafen können + gerädert + Müdikgeit + Kaffee + Lernsession + Unproduktivität + Kreislaufprobleme + Uni einfach ausfallen lassen
1067	SO29DG	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Control	Flugangst + Aufregung + Vorfreude + andere Länder + reisen + Abenteuer + Erfahrungen + neu + glücklich + nervös
1068	SO29DG	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Control	Körperunzufriedenheit + Unfähigkeit + Selbstwahrnehmung + Wut + kritisch + schwacher Charakter + allein + dumme Handlung + Frustration + Depression
1069	SO29DG	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Control	Zwangsstörung + erfolgreich sein wollen + Perfektionismus + lernen + kontraproduktiv + Anspannung + Wut + Verzweiflung + Selbsthass + Sport + Leistungsdruck + Anspannung
1070	SO29DG	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Control	Liebe + Schwarm + Schauspieler + Fremder + Fantasien + Kopfkino + Nähe + Berührung + Schmetterlinge im Bauch + aufregend + Begierde
1071	SO29DG	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Control	stolz + Erleichterung + Zufriedenheit + Problem gelöst + überdenken + Balast fällt ab + Entscheidung bereuen + Rat + Entscheidungsfindung
1072	SO29DG	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Control	Studium + Leistung + Entscheidungen + Selbstwert + Eltern stolz machen + glücklich + Fähigkeiten + richtige Wahl
1073	SO29DG	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Control	aufregend + Bus + Bahn + Fremder + gut aussehend + ansprechen + schüchtern + Augen + anstarren + ansprechen + soziale Inkompetenz + Aufheiterung des Tages + Begegnung
1074	SO29DG	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Control	social anxiety + meiden + keine Lust auf ein Gespräch + Person nicht mögen + Ruhe haben wollen + Einzelgänger + Hausflur + Büro + alter Bekannter + sich verstecken
1075	SO29DG	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Control	Ruhe + Erholung + Stille + Glück + Bett + alleine + keine Aufgaben + freier Kopf + Feierabend + keine Sorgen und Probleme + abschalten
1076	SO29DG	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Control	betrügen + Beziehung + Vertrauensproblem + verletzt + zurückdenken + Angst vor Zurückweisung + schlechter Mensch + Selbstwertgefühl + nachtragend
1077	SO29DG	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Control	Interessant + Traumtagebuch + wieder einschlafen wollen + Traum weiterdenken + wie ein guter Film + lebhaft + Freude + Albtraum + Realität + surreal + lebendig + Verborgenes
1078	SO29DG	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Control	Wärme + wohlig + Freunde + Familie + gute Gespräche + Bier + Kollegen + Geborgenheit + glücklich + nicht einsam + lustig
1079	SO29DG	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Control	freier + höflich + im Nachhinein bereuen + traurig + angespannt + über sich selbst ärgern + Handy + Essen gehen + Sitzplatz bahn
1080	SO29DG	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Control	Verwunderung + positive und negative Empfindungen + Müdigkeit + angenervt + musch + glücklich
1081	SO29DG	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Control	angespannt + sozial inkompetent + zwanghaft + Vorfreude + aufgeregt + Familie + Freunde + jemanden kennenlernen + zum ersten mal Besuch von einer Person haben + Wohnung putzen + Postbote + Fenster + Balkon
1082	SO29DG	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Control	Stille + meiden + Nachbarn + Postbote + angespannt + keine Lust zu reden + duschen + am essen + im Schlafanzug oder nackt + durchs Fenster luken + Inkompetenz + kindisch + Angst + genervt
1083	SO29DG	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Control	anxiety + Angst + Gespräch
1084	SL15KN	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Control	kreisende Gedanken + Neurotizismus + nervig + unnötig + nicht ändert sich + unangenehm + negative Situation + Problem + soll verschwinden + kein Schlaf
1085	SL15KN	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Control	Unternehmen + produktiv + produzieren + schwierig + Talent + harte  Arbeit + kompetent + worthwhile + Enterpreneur
1086	SL15KN	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Control	unangebracht + oder hilfreich + von hinten + entschuldigen sie + Tipp + kommt kaum vor + ungewöhnlich + unhöflich + ältere Menschen
1087	SL15KN	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Control	schön + Neid + Freundin + Romantik + Sehnsucht + gönnen + Arbeit + Romanze + Zuneigung
1088	SL15KN	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Control	neutral + kennenlernen + Fremd + Gefühl + Antizipation + Neugier + interessiert + Kontakt + Begegnung + Schule
1089	SL15KN	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Control	überreagieren + schnell + Empfindlich + Sorge + Mutter + Neurotisch + Anspannung + autistisch
1090	SL15KN	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Control	auf der Zunge + nervig + zu Englisch wechseln + peinlich + dumm + aktives Vokabular + aufm Schlauch stehen + Stau + Gedächtnis + neutral
1091	SL15KN	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Control	gut + weiter so + nice + beeindruckt + ich muss nachlegen + Dringlichkeit + To-Do-Liste + produktiv + Erwachsen + in Kontrolle + kompetent + Arbeit
1092	SL15KN	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Control	Vater + Mutter + Liebe + Zuneigung + Warm + Couch + Komfort + Geborgenheit + Sorglosigkeit + Kindheit + Heimat + Spaß + Dankbarkeit + tolles Essen
1093	SL15KN	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Control	Französisch + fremdes Land + reisen + unbekannte Kultur + unwohl + Angst + blamieren + Gefühl von Dummheit + sich bloßstellen + unsicher
1094	SL15KN	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Control	Freunde + gute Nachricht + schön + Aufregung + Veränderung + Stolz + positiv
1095	SL15KN	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Control	Katze + Sonnenuntergang + Sinn des Lebens + 12 rules for life + Gefühl von Verbundenheit + Freude zu leben
1096	SL15KN	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Control	Müde + Müdigkeit + alles Scheiße + Warum bin ich so lange aufgeblieben + Zocken + Youtube + Powernap + schwere Augenlider + einschlafen im Zug oder Auto + kraftlos + gereizt + Sehnsucht nach Bett
1097	SL15KN	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Control	Freude + Glück + Flugzeug + Strand + Entspannung + Ausland + Tourismus + Freunde + neues + Abwechslung + Sommer + Sonne + packen + Reise
1098	SL15KN	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Control	Selbsthass + unnötig + sich fertig machen + Dummheit + selbst Schuld + Schuldgefühl + Veränderung + anderer Haut sein + Au
1099	SL15KN	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Control	Perfekt + Perfektionismus + besessen + immer wieder und wieder + Wiederholung + Transzendenz + ohne Fehler + treffen + Talent + harte Arbeit + Grind + Meistern + Gewinner + Verli
1100	SL15KN	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Control	Sehnsucht + Erotik + Anziehung + Lippen + Trieb + Liebe + French kiss + Zunge + rot + Erregung + intim + attraktiv
1101	SL15KN	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Control	Selbstbewusst + Stolz + Erwachsen + zielstrebig + kompetent + wichtig + hoffnungsvoll + Klarheit + Kopf frei + kein Kopfzerbrechen mehr (Vul) + endlich + Frei
1102	SL15KN	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Control	Gott + Gut + Stern + nach oben + Entwicklung + Wachstum + Exponentiell + pat on the back + Freude + positiv + strahlende Zukunft + striving + streben + Ziel + Wert + Ideal
1103	SL15KN	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Control	Seduction + Angst + attraktiv + unsicher + interessiert + erotisch + flirten + Bildhübsch + Scham + Sex
1104	SL15KN	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Control	unangenehm + nervig + abhauen + Labertasche + eigentlich freundlich + aber nervig + Bogen drum rum machen + aus dem Weg gehen
1105	SL15KN	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Control	Zen + Buddha + Buddhismus + Ruhe + Stille + frei + verbunden + im hier und jetzt+ Seele + eins sein
1106	SL15KN	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Control	offene Wunde + nicht bereit + Beziehungen + Liebeskummer + Ex + Betrug + Zusammenbruch + Scheidung + vorbei + Hemmung + Trauma
1107	SL15KN	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Control	kurz + unklar + andere Welt + luzides Träumen + komisch + sehr Wirr + nebelig + interessant + Unterbewusst + Verarbeitung + Neugier
1108	SL15KN	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Control	Freunde + Bekannte + Familie + sich wohl fühlen + warm + Spiele + Spaß + lachen + vertraut + Freude + Essen + sozial + Community
1109	SL15KN	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Control	ahhhhhhh + nervig + Verpflichtung + FOMO + unfair + keine Zeit + oder Blödheit + Selbstsabotage + scheitern + S
1110	SL15KN	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Control	Verwirrung + Ursache + Warum? + Frage + dumpf + komisch (weird) + unerklärlich + Gefühl + Körper
1111	SL15KN	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Control	nicht zur Ruhe kommen + Mama + Zugfahrt + aus dem Fenster gucken + warten + aufräumen + sauber machen + vorbereiten + Weg nicht finden
1112	SL15KN	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Control	Angst + oder genervt + nerviger Nachbar + stören + falsche Zeit + hau ab + Nachbar
1113	SL15KN	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Control	Vorsorge + Neurotizismus + schlaflose Nacht + Unbekanntes + kreisende Gedanken + unnötig + noise + keine Ruhe
1114	IR29LN	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Control	Angst + nervös + schwierig + Problem + Konflikt + Lösung + Stress
1115	IR29LN	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Control	Eifer + Zuversicht + Können + Mut + Selbstbewusstsein
1116	IR29LN	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Control	aufdringlich + unnötig
1117	IR29LN	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Control	Empathie + Mitgefühl + Liebe + Zuneigung + Träume + Traurigkeit
1118	IR29LN	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Control	Vorfreude + Begegnung + Freundschaft + Zuversicht
1119	IR29LN	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Control	unkontrolliert + beeinflusst + unbewusst + gesteuert + gefangen + sensibel + aufgeregt
1120	IR29LN	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Control	Gedächtnis + Vergesslichkeit + typisch + Erinnerung + blödes Gefühl + Situation + ärgerlich + Vergesslichkeit + typisch
1121	IR29LN	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Control	Interesse + Zufriedenheit + Mitgefühl + stolz
1122	IR29LN	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Control	Liebe + Verbundenheit + Urvertrauen + Bindung + Halt
1123	IR29LN	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Control	unwohl + Blockade + fremd + zurückhaltend + gefangen + Angst
1124	IR29LN	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Control	Empathie + Gefühl + Stärke + Kraft + wir
1125	IR29LN	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Control	Glück + Freude + Schmetterlinge + Aufgeregtheit + positiv + magisch
1126	IR29LN	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Control	Verlust + Müdigkeit + schwach + unkonzentriert
1127	IR29LN	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Control	Freude + Fernweh + Ausland + Kulturen + Angst + Abschied + Möglichkeit + Chance + Kontakt
1128	IR29LN	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Control	Perfektionismus + Selbstwertgefühl + Enttäuschung + Traurigkeit + Selbsthass
1129	IR29LN	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Control	ermüdend + stressig + zerstörend + stolz + perfektionierend + Rivalität
1130	IR29LN	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Control	Liebe + Leidenschaft + Trieb + Hormone + Gefühle
1131	IR29LN	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Control	stolz + Erleichterung + erhaben + mutig + Tatendrang
1132	IR29LN	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Control	Lebensweg + Herausforderung + Mut + Zuversicht + Vertrauen + Reflexion
1133	IR29LN	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Control	Zuneigung + Interesse + Hoffnung + Vertrauen
1134	IR29LN	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Control	Unruhe + Konflikt + Problem + Unbehagen + Wut + Schuld
1135	IR29LN	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Control	selbst + ich + Ruhe + Bewusstsein + Entspannung + Stille
